Company,Quarter,X1,X2,X3,X4,X5,OCF_TA,Interest_Coverage,Debt_Assets,Repo_Rate,Leverage_Repo,Stress_Label,shap_X1,shap_X2,shap_X3,shap_X4,shap_X5,shap_OCF_TA,shap_Interest_Coverage,shap_Debt_Assets,shap_Repo_Rate,shap_Leverage_Repo,predicted_probability,predicted_label,risk_category
Dr. Reddy's Laboratories,2014-03-31,0.3531673071506504,0.1988669649292548,0.1579002005244598,8.686809706228388,0.6096358358267895,0.1316543678437063,4.239758611741991,0.3674733558914971,5.0,0.1837366779457485,0,-0.252224,1.002103,-0.496707,-1.426451,0.348863,-0.410493,-1.230949,-1.11941,0.0,-0.234184,0.029539885,0,Very Safe
Dr. Reddy's Laboratories,2014-06-30,0.3768614054007044,0.1779217696074405,0.0799856621016424,4.641213941390818,0.4197454056900177,0.0759982543496725,2.337621240480518,0.4413127857122338,5.0,0.2206563928561169,0,-0.237931,1.141747,-0.466111,-1.430137,-0.470899,-0.498939,-1.161809,-1.128822,0.0,-0.230252,0.015432454,0,Very Safe
Dr. Reddy's Laboratories,2014-09-30,0.3085860627290761,0.3055793105627964,0.1316700068158458,5.508418384159235,0.5083885587710574,0.1130013281730507,4.399543312880303,0.4124066586051988,5.0,0.2062033293025994,0,-0.261672,0.537241,-0.487712,-1.409028,-0.162817,-0.411437,-1.149305,-1.10465,0.0,-0.213981,0.012920425,0,Very Safe
Dr. Reddy's Laboratories,2014-12-31,0.4567599347103487,0.3836048563787361,0.1263369708040253,8.10183856939482,0.4908889180187381,0.1186492296291873,5.7009069827230965,0.2923145612978605,5.0,0.1461572806489302,0,-0.212546,0.382284,-0.480339,-1.409067,-0.304022,-0.412745,-1.065352,-1.076052,0.0,-0.196236,0.011582002,0,Very Safe
Dr. Reddy's Laboratories,2015-03-31,0.4556918058515062,0.3968988366073224,0.1133145057828728,4.824110086349376,0.4290771281266639,0.1041340636520112,4.9010781744067495,0.3210898927160956,5.0,0.1605449463580478,0,-0.171065,0.349223,-0.460866,-1.431403,-0.536148,-0.449369,-1.049562,-1.035132,0.0,-0.196236,0.009441662,0,Very Safe
Dr. Reddy's Laboratories,2015-06-30,0.3678861779561596,0.6584246611510107,0.1726982473462554,6.512789650754353,0.6394176024093158,0.1679056291846233,5.32619046564039,0.3929374898869908,5.0,0.1964687449434954,0,-0.1658,-0.444638,-0.418452,-1.444349,0.754241,-0.284302,-1.113576,-1.033678,0.0,-0.186077,0.017824262,0,Very Safe
Dr. Reddy's Laboratories,2015-09-30,0.4397168758512201,0.4927261664348853,0.1114785005698692,6.707023786671937,0.406749391967698,0.1183212596543966,3.821658967866064,0.3021616854385552,5.0,0.1510808427192776,0,-0.125614,0.022067,-0.454987,-1.436093,-0.509025,-0.415422,-1.01511,-1.06226,0.0,-0.199999,0.007622332,0,Very Safe
Dr. Reddy's Laboratories,2015-12-31,0.3274130732001217,0.5740752608846008,0.1143713495211925,9.1193129408108,0.4912735369769522,0.1007198856077525,4.468289251853119,0.2960843943628674,5.0,0.1480421971814337,0,-0.172772,-0.631096,-0.413824,-1.398308,-0.406994,-0.334645,-0.991312,-1.09009,0.0,-0.200688,0.0049063624,0,Very Safe
Dr. Reddy's Laboratories,2016-03-31,0.4292038366848175,0.766024542142086,0.1109199321065966,6.358053584849332,0.5834435985390664,0.1078073387866136,3.3507213487490164,0.4444084188353248,5.0,0.2222042094176624,0,-0.178011,-1.676943,-0.438078,-1.289236,0.392241,-0.174574,-0.955668,-0.880739,0.0,-0.205603,0.006186446,0,Very Safe
Dr. Reddy's Laboratories,2016-06-30,0.5065500769575623,0.9181114382272252,0.1594854792214644,5.829626147797472,0.605895893895942,0.1559898841136467,5.259835162722736,0.3431933496372273,5.0,0.1715966748186136,0,-0.176161,-1.889572,-0.416086,-1.267631,0.415778,-0.179429,-0.96095,-0.828821,0.0,-0.205603,0.005590651,0,Very Safe
Dr. Reddy's Laboratories,2016-09-30,0.4357993529685434,0.943207051525266,0.1216649667551205,6.469464992649117,0.5707441156594542,0.1062543544143242,3.5710382739504936,0.4409779420018516,5.0,0.2204889710009258,0,-0.176161,-1.870159,-0.414266,-1.267631,0.358948,-0.161879,-0.973107,-0.8417,0.0,-0.205603,0.005356166,0,Very Safe
Dr. Reddy's Laboratories,2016-12-31,0.3115541001710883,1.040736278415374,0.1726136787762848,12.597839304472318,0.6168504137347145,0.1540608805311724,7.025748878160217,0.251217506195118,5.0,0.125608753097559,0,-0.176161,-1.889572,-0.416086,-1.269271,0.497793,-0.166771,-0.959232,-0.826707,0.0,-0.190355,0.0062497766,0,Very Safe
Dr. Reddy's Laboratories,2017-03-31,0.3548720597037794,1.2591114839044275,0.1210015630429432,9.219125902439686,0.5792632425846619,0.1244705855182023,4.578556490346827,0.3437159608750278,5.0,0.1718579804375139,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Dr. Reddy's Laboratories,2017-06-30,0.4559842082386857,1.2799592715426074,0.1400388984534385,7.088941552632857,0.5821854028388532,0.1406080181164061,5.140878229173255,0.2773390148978072,5.0,0.1386695074489036,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Dr. Reddy's Laboratories,2017-09-30,0.4181887592319716,1.3211035601394865,0.1497170085185579,9.943659978423666,0.5643072851386273,0.1226828567992704,7.099248403893621,0.2676625442437155,5.0,0.1338312721218577,0,-0.177297,-1.911774,-0.401226,-1.277352,0.078935,-0.148888,-0.957378,-0.862339,0.0,-0.208709,0.003916611,0,Very Safe
Dr. Reddy's Laboratories,2017-12-31,0.3733886002339655,1.5766982243665122,0.1162671718605626,3.859975385044757,0.5792837971711902,0.0976959938913688,3.410540115216703,0.4085804556659271,5.0,0.2042902278329635,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Dr. Reddy's Laboratories,2018-03-31,0.3451967140420118,0.9581873972597382,0.1064243111513399,7.694925099748087,0.4335169713452018,0.1165074607282681,4.941036269994692,0.2533078898579753,5.0,0.1266539449289876,0,-0.161287,-1.882053,-0.367972,-1.263834,-0.406065,-0.240147,-0.872916,-0.848064,0.0,-0.20109,0.0026886987,0,Very Safe
Dr. Reddy's Laboratories,2018-06-30,0.301782100675608,1.3102576340396486,0.1271769229622792,4.785752902964975,0.5490425969798339,0.1182481801976201,2.7914823275274947,0.4479129616475613,5.0,0.2239564808237806,0,-0.184208,-1.96175,-0.401226,-1.277352,-0.044013,-0.145427,-0.94504,-0.838858,0.0,-0.208709,0.0034047926,0,Very Safe
Dr. Reddy's Laboratories,2018-09-30,0.2903183619096628,2.11517608071537,0.1187996174862507,5.50743525114789,0.6595568461492749,0.101776240578316,3.407851706744218,0.3683337641187008,5.0,0.1841668820593504,0,-0.20634,-1.883359,-0.397492,-1.285385,0.679071,-0.169521,-0.954105,-0.805428,0.0,-0.190991,0.007494014,0,Very Safe
Dr. Reddy's Laboratories,2018-12-31,0.4768154708889194,1.2368993457377198,0.1528487384247263,4.5317595044738885,0.6062693456464371,0.1263715043224927,5.206123555218313,0.3660352739593068,5.0,0.1830176369796534,0,-0.176161,-1.889572,-0.416086,-1.267631,0.415778,-0.179429,-0.96095,-0.828821,0.0,-0.205603,0.005590651,0,Very Safe
Dr. Reddy's Laboratories,2019-03-31,0.3772438233896582,1.510461800937536,0.1263852494518469,4.144493072530725,0.4749307170596842,0.1062062155528483,3.660354941851798,0.3859745747894348,5.0,0.1929872873947174,0,-0.155637,-1.920486,-0.374595,-1.242468,-0.353872,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Dr. Reddy's Laboratories,2019-06-30,0.3173362329632833,1.4683986205448412,0.1093016614036972,5.502948923595628,0.4580926704250648,0.0955965607279948,2.862823437335125,0.3774781700746599,5.0,0.1887390850373299,0,-0.150831,-1.917888,-0.363994,-1.242468,-0.348775,-0.22005,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Dr. Reddy's Laboratories,2019-09-30,0.3166633102707079,1.562508922879446,0.1254574622943631,7.454937425600026,0.480420854135626,0.1049483788317346,6.10969303106826,0.2760378698401605,5.0,0.1380189349200802,0,-0.155637,-1.920486,-0.381408,-1.242468,-0.334923,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029128415,0,Very Safe
Dr. Reddy's Laboratories,2019-12-31,0.3422730199784471,1.6709211916816011,0.143818831626102,6.173926006661688,0.5297044763717151,0.1505390100198158,5.308378081024476,0.2702152984743485,5.0,0.1351076492371742,0,-0.175909,-1.892142,-0.391535,-1.273772,-0.311825,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Dr. Reddy's Laboratories,2020-03-31,0.3672169142748371,1.3673064253487954,0.0934617962238442,5.09843838090721,0.4199092822740173,0.0756514507706327,3.3887693549561617,0.3777398189766345,5.0,0.1888699094883172,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Dr. Reddy's Laboratories,2020-06-30,0.4237044031862753,1.8618438158159456,0.1231268707951903,7.026650054760901,0.5626272128259662,0.1151666202329972,3.468980609187624,0.345178502165898,5.0,0.172589251082949,0,-0.177297,-1.911774,-0.401226,-1.277352,0.078935,-0.148888,-0.957378,-0.862339,0.0,-0.208709,0.003916611,0,Very Safe
Dr. Reddy's Laboratories,2020-09-30,0.4708644549423511,1.8039940525275864,0.0803274867002501,5.142354809264628,0.4150479232632236,0.0794540477376763,2.774243808480297,0.3798485465675941,5.0,0.189924273283797,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Dr. Reddy's Laboratories,2020-12-31,0.3115461066768506,2.497034831522435,0.150000352549159,7.360296171640694,0.5525556435633832,0.1532189954936095,5.411005061221666,0.2980645761489661,5.0,0.149032288074483,0,-0.184208,-1.922766,-0.401226,-1.277352,-0.03677,-0.148888,-0.957378,-0.869286,0.0,-0.208709,0.0034047926,0,Very Safe
Dr. Reddy's Laboratories,2021-03-31,0.3203453638125963,2.0776553787407392,0.1146049894491757,5.233016130157018,0.4500633201751817,0.1150067015788008,3.227410764452088,0.4121331546967025,5.0,0.2060665773483512,0,-0.152838,-1.905161,-0.359876,-1.241832,-0.189446,-0.227376,-0.886873,-0.852801,0.0,-0.20109,0.003368637,0,Very Safe
Dr. Reddy's Laboratories,2021-06-30,0.3782185791299809,1.8357555819250275,0.1631251722026351,6.926901252781417,0.6003770153645481,0.1393012846700287,6.538791117757063,0.2908146116803614,5.0,0.1454073058401807,0,-0.176161,-1.889572,-0.416086,-1.267631,0.415778,-0.179429,-0.96095,-0.828821,0.0,-0.205603,0.005590651,0,Very Safe
Dr. Reddy's Laboratories,2021-09-30,0.358350729894228,1.4632130415716649,0.1389981530373823,7.649340594963773,0.5661782272126156,0.1256506324893495,4.269457636767409,0.3706583021224034,5.0,0.1853291510612017,0,-0.177297,-1.911774,-0.401226,-1.277352,0.078935,-0.148888,-0.957378,-0.862339,0.0,-0.208709,0.003916611,0,Very Safe
Dr. Reddy's Laboratories,2021-12-31,0.4783329490449117,2.397708709088556,0.1178046371640369,8.005526649444652,0.636210204549303,0.1208628350100494,5.249001891537326,0.2688551955797871,5.0,0.1344275977898935,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Dr. Reddy's Laboratories,2022-03-31,0.4085904346467252,1.637561205359856,0.1434236452958151,8.206673611419761,0.527022019598427,0.1221792687256597,5.137177871660994,0.2920840967483036,5.0,0.1460420483741518,0,-0.175909,-1.876159,-0.393586,-1.273772,-0.323774,-0.166622,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Dr. Reddy's Laboratories,2022-06-30,0.3611558193358389,1.5974269235382477,0.1198578880090008,6.3812787968272735,0.4962908828602369,0.1259448388822594,3.818875771889588,0.4127967949146617,5.0,0.2063983974573308,0,-0.175929,-1.906712,-0.387597,-1.242468,-0.352718,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
Dr. Reddy's Laboratories,2022-09-30,0.3653847113954633,2.012030505577008,0.1582840256815332,4.2615200856401865,0.609427185038026,0.1422152985884548,4.214786436723205,0.4254054542523274,5.0,0.2127027271261637,0,-0.176161,-1.889572,-0.416086,-1.267631,0.415778,-0.179429,-0.96095,-0.828821,0.0,-0.205603,0.005590651,0,Very Safe
Dr. Reddy's Laboratories,2022-12-31,0.4722882466353983,1.9812475141547037,0.156820800767944,9.457082199930102,0.6164903442520498,0.1282055990469988,5.843147616042364,0.272539572087665,5.0,0.1362697860438325,0,-0.176161,-1.889572,-0.416086,-1.269271,0.497793,-0.166771,-0.959232,-0.826707,0.0,-0.190355,0.0062497766,0,Very Safe
Eicher Motors,2014-03-31,0.39755586871604,0.2549897697500352,0.1322220036298298,8.768791051508671,0.5957583537954049,0.1424466025892906,5.270901912573249,0.325229462002098,5.0,0.162614731001049,0,-0.252224,1.003039,-0.496707,-1.426451,0.309616,-0.410493,-1.224004,-1.128854,0.0,-0.234184,0.028392151,0,Very Safe
Eicher Motors,2014-06-30,0.3780510392966216,0.3492723065021477,0.1588468063430631,7.871531499317131,0.6111818871288667,0.1739698872371407,7.408764901324543,0.3000746101413955,5.0,0.1500373050706977,0,-0.225848,0.171544,-0.514439,-1.397323,0.493283,-0.346493,-1.162784,-1.061032,0.0,-0.198677,0.019563219,0,Very Safe
Eicher Motors,2014-09-30,0.4178118866917915,0.2915939816928691,0.0961780907392856,5.703744079472892,0.4303300740812541,0.0786173083520831,3.00818376492754,0.3462102254952636,5.0,0.1731051127476318,0,-0.233735,0.630246,-0.464874,-1.413089,-0.481791,-0.475254,-1.148352,-1.097235,0.0,-0.229344,0.010090596,0,Very Safe
Eicher Motors,2014-12-31,0.3182453812791725,0.459174519786232,0.1379710001449731,6.206821865071073,0.5756796241385652,0.1349005826617883,5.379225220189769,0.31473255620716,5.0,0.15736627810358,0,-0.169092,0.214644,-0.505995,-1.472978,0.402335,-0.338402,-1.134691,-1.059944,0.0,-0.213924,0.018879397,0,Very Safe
Eicher Motors,2015-03-31,0.3730384786553,0.5389000823984864,0.1464138817700154,8.081002105842297,0.6072205190370613,0.1257270002548363,3.7871146573659016,0.3602062705360314,5.0,0.1801031352680157,0,-0.189421,-0.263886,-0.499126,-1.454604,0.492232,-0.34164,-1.13976,-1.060247,0.0,-0.22159,0.012734555,0,Very Safe
Eicher Motors,2015-06-30,0.3591703240727555,0.6219972124509306,0.1197059219417982,9.966670902427772,0.5398182224421892,0.1193451983021091,5.125991016880834,0.2847073839277767,5.0,0.1423536919638883,0,-0.166272,-0.545077,-0.412495,-1.450772,-0.28206,-0.27942,-1.061144,-1.098178,0.0,-0.201425,0.0056556966,0,Very Safe
Eicher Motors,2015-09-30,0.36004318342811,0.5676862186093145,0.1063161265593841,5.028144509490135,0.5115060649146195,0.1132501741395107,3.5255848418196103,0.2799273443017853,5.0,0.1399636721508926,0,-0.172753,-0.572851,-0.426002,-1.438806,-0.272209,-0.329439,-1.06615,-1.090958,0.0,-0.200688,0.005259575,0,Very Safe
Eicher Motors,2015-12-31,0.306402688126451,0.4775745384273566,0.0844769356552086,4.620479980030368,0.4207252633469437,0.0834087589840026,2.3293755009803614,0.3555029039777089,5.0,0.1777514519888544,0,-0.119849,0.073479,-0.454987,-1.452531,-0.548192,-0.440242,-1.003889,-1.059259,0.0,-0.196236,0.0075826324,0,Very Safe
Eicher Motors,2016-03-31,0.3557999749333868,0.7981632301441327,0.0978868380515881,5.654296595767159,0.4947012444953263,0.0978438883458814,2.5827342580220147,0.4057977011799217,5.0,0.2028988505899608,0,-0.177779,-1.840813,-0.379732,-1.258764,-0.358455,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029696769,0,Very Safe
Eicher Motors,2016-06-30,0.3928649076937639,0.5801116730043951,0.1003236619717126,5.75208874640414,0.4067771375705457,0.0864365856864932,3.2407189421508167,0.337002385487495,5.0,0.1685011927437475,0,-0.138754,-0.594184,-0.394351,-1.399887,-0.551955,-0.371269,-0.970844,-1.057234,0.0,-0.200688,0.004717525,0,Very Safe
Eicher Motors,2016-09-30,0.3149746704170066,0.7257419803094592,0.0944569109545767,3.632524044779244,0.4075550183920059,0.1032921271908881,3.028084519583196,0.406724548488686,5.0,0.203362274244343,0,-0.161272,-1.434158,-0.38575,-1.357658,-0.505757,-0.255544,-0.933768,-0.924008,0.0,-0.196176,0.0029392093,0,Very Safe
Eicher Motors,2016-12-31,0.4229968001975505,0.7839678077767531,0.0867713326928994,8.456985698700944,0.4188848360989522,0.0914862336353575,4.808164319640848,0.2521931832112895,5.0,0.1260965916056447,0,-0.161272,-1.707468,-0.384288,-1.280788,-0.539885,-0.255931,-0.860115,-0.872375,0.0,-0.20109,0.0026361647,0,Very Safe
Eicher Motors,2017-03-31,0.2388552629291359,0.8318881199031899,0.0933648516890115,4.022937446798422,0.4871519880201389,0.0886916306408784,2.02443509105422,0.4435294185465617,5.0,0.2217647092732808,0,0.000488,-1.900245,-0.392013,-1.254536,-0.34299,-0.187501,-0.870169,-0.85777,0.0,-0.197012,0.0034212389,0,Very Safe
Eicher Motors,2017-06-30,0.41245002351953,0.7868853486972052,0.1155464922062625,5.507107408758756,0.4217824359513785,0.1048596306158917,4.530177112776732,0.2926923032277937,5.0,0.1463461516138968,0,-0.161272,-1.806677,-0.36062,-1.280129,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002566056,0,Very Safe
Eicher Motors,2017-09-30,0.3366580477021179,0.8448490165577552,0.1237988236334104,4.658140758461794,0.4917096133227899,0.1011417190289631,4.220847100253819,0.3176961020735956,5.0,0.1588480510367978,0,-0.175929,-1.907163,-0.381408,-1.242468,-0.358455,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
Eicher Motors,2017-12-31,0.3102750996216226,1.4399760610138783,0.1389682027242863,8.461190880395003,0.6586102554980543,0.1201765999848236,3.802129430182563,0.401136355409904,5.0,0.200568177704952,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Eicher Motors,2018-03-31,0.4426210518702675,1.4462670039318355,0.14021212577582,3.3399233703844025,0.5206271953944918,0.1541575346006158,4.280761855363825,0.3913388760685029,5.0,0.1956694380342514,0,-0.175909,-1.876159,-0.393586,-1.273772,-0.323774,-0.166622,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Eicher Motors,2018-06-30,0.4748044669057386,1.322560741311274,0.1621358340194431,8.637757882751995,0.6407096937701394,0.1412667415025167,5.739746598490154,0.2974296146473004,5.0,0.1487148073236502,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Eicher Motors,2018-09-30,0.4001708432666969,1.3402048634701056,0.1615978650887844,8.993317358849325,0.5939163041560426,0.1733039525386931,5.476432484382424,0.3522973538417667,5.0,0.1761486769208833,0,-0.176161,-1.870159,-0.416086,-1.267631,0.395008,-0.179429,-0.956696,-0.831717,0.0,-0.205603,0.005590651,0,Very Safe
Eicher Motors,2018-12-31,0.3787619483964254,1.223964185626398,0.0793076126188,5.374660421044552,0.4151629522825762,0.0858164088368339,2.627532195960112,0.3536815089469152,5.0,0.1768407544734576,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Eicher Motors,2019-03-31,0.4287075995625767,1.8333686083497025,0.1831430564448568,7.165612867899484,0.6622120084164826,0.1564727283089496,6.177902851002018,0.3878314463449016,5.0,0.1939157231724508,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Eicher Motors,2019-06-30,0.4385365869322057,1.0388164994140192,0.095163032586589,4.571465513293603,0.4066682057902491,0.1040279327042784,2.910003195073789,0.3777478512578476,5.0,0.1888739256289238,0,-0.159423,-1.868371,-0.362296,-1.259177,-0.479452,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
Eicher Motors,2019-09-30,0.3032925641669273,1.9114854991520105,0.1334241941365002,8.417729918792842,0.6493423678156027,0.1211517898032103,5.594016083936388,0.2901702432102233,5.0,0.1450851216051116,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Eicher Motors,2019-12-31,0.3559788942085709,1.482322842757709,0.1289763162717219,7.765690464826774,0.4908373369983617,0.127987821085128,4.369914812943359,0.3388288404440239,5.0,0.1694144202220119,0,-0.175929,-1.907163,-0.381408,-1.242468,-0.358455,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
Eicher Motors,2020-03-31,0.3611518414110041,1.190602428462064,0.0889577944355975,2.993327805854655,0.4030099538103425,0.0866240765965038,2.2876213232554745,0.3536630230405044,5.0,0.1768315115202522,0,-0.159423,-1.868371,-0.362296,-1.259177,-0.479452,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
